fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
7.3;0.365;0.49;2.5;0.088;39.0;106.0;0.9966;3.36;0.78;11.0;11.03751651864688;0.3679245248309007;8.863535641640437;1.3424620754463688;2.5085264815106547
7.4;0.66;0.0;1.8;0.075;13.0;40.0;0.9978;3.51;0.56;9.4;9.42071615482446;0.3249999918750002;7.466567112438502;0.0;1.8039669232642581
5.8;0.29;0.26;1.7;0.063;3.0;11.0;0.9915;3.39;0.54;13.5;13.615720004316687;0.2727272479338866;8.571292519166363;0.8965486325909223;1.714572148691731
8.1;0.785;0.52;2.0;0.122;37.0;153.0;0.9969;3.21;0.69;9.3;9.328910292998001;0.24183006377888847;5.655691346792239;0.6624195383190594;2.006217267311398
8.4;0.31;0.29;3.1;0.194;14.0;26.0;0.99536;3.22;0.78;12.0;12.05592744742862;0.5384615177514801;4.020597831969939;0.93548085328757;3.1144479239190606
6.8;0.69;0.0;5.6;0.124;21.0;58.0;0.9997;3.46;0.72;10.2;10.203050712162936;0.36206895927467314;5.8064047870581685;0.0;5.601674900795337
6.9;0.41;0.31;2.0;0.079;21.0;51.0;0.99668;3.47;0.55;9.5;9.531635498218588;0.41176469780853536;6.961937190668473;0.7560957168397151;2.0066601048881236
11.6;0.41;0.58;2.8;0.096;25.0;101.0;1.00024;3.13;0.53;10.0;9.997590580670058;0.24752475002450744;5.52077582525182;1.4146306960226926;2.7993253625876164
9.1;0.45;0.35;2.4;0.08;23.0;78.0;0.9987;3.38;0.62;9.5;9.512356551159955;0.2948717910913873;7.749903126210922;0.7777760493865569;2.4031216550298837
8.2;0.7;0.23;2.0;0.099;14.0;81.0;0.9973;3.19;0.7;9.4;9.425439260564263;0.1728395040390185;7.070635650144947;0.32857095918434404;2.005412608630694
7.6;0.645;0.03;1.9;0.086;14.0;57.0;0.9969;3.37;0.46;10.3;10.332018926653701;0.24561403077870123;5.348775014244021;0.046511555796037524;1.905906403945828
7.2;0.25;0.37;2.5;0.063;11.0;41.0;0.99439;3.52;0.8;12.4;12.4699439154216;0.26829267638310544;12.698211139505723;1.47999408002368;2.514101595851129
7.9;0.69;0.21;2.1;0.08;33.0;141.0;0.9962;3.25;0.51;9.9;9.937753525643922;0.2340425515316131;6.374920313496081;0.3043473850037898;2.108008323621438
8.2;1.33;0.0;1.7;0.081;3.0;12.0;0.9964;3.53;0.49;10.9;10.93937079549298;0.2499999791666684;6.0493080332341576;0.0;1.70614039929707
8.5;0.66;0.2;2.1;0.097;23.0;113.0;0.99733;3.13;0.48;9.2;9.224620512146918;0.20353982120761221;4.9484025937876925;0.3030298438941759;2.105619899511797
9.0;0.47;0.31;2.7;0.084;24.0;125.0;0.9984;3.31;0.61;9.4;9.415054672421203;0.191999998464;7.261818311686765;0.6595730647381602;2.704324214418856
8.8;0.24;0.35;1.7;0.055;13.0;27.0;0.99394;3.14;0.59;11.3;11.368884068571475;0.48148146364883465;10.727077689496554;1.4583272569697625;1.71036308996208
8.0;0.42;0.17;2.0;0.073;6.0;18.0;0.9972;3.29;0.61;9.2;9.225823078797553;0.3333333148148158;8.356049917124423;0.4047609410453785;2.0056137127820772
7.5;0.61;0.2;1.7;0.076;36.0;60.0;0.99494;3.1;0.4;9.3;9.347287929636028;0.5999999900000001;5.263088643570479;0.3278683149699755;1.7086440301485213
8.8;0.6;0.29;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;9.1;9.11092399787345;0.3333333111111126;4.999948980112448;0.48333252777912034;2.202640966518856
6.4;0.36;0.21;2.2;0.047;26.0;48.0;0.99661;3.47;0.77;9.7;9.732985086458005;0.5416666553819447;16.382630156805174;0.583331712967464;2.207481153629651
6.6;0.63;0.0;4.3;0.093;51.0;77.5;0.99558;3.2;0.45;9.5;9.542166835244947;0.6580645076378774;4.838657648842486;0.0;4.319086041216134
11.9;0.58;0.66;2.5;0.072;6.0;37.0;0.9992;3.05;0.56;10.0;10.007996389114902;0.16216215777940116;7.777669754586743;1.137929072536082;2.5019990972787256
11.5;0.18;0.51;4.0;0.104;4.0;23.0;0.9996;3.28;0.97;10.1;10.10403150857192;0.17391303591682453;9.326833395832733;2.8333175926800407;4.001596637058186
6.9;0.44;0.0;1.4;0.07;32.0;38.0;0.99438;3.32;0.58;11.4;11.464418567933217;0.8421052409972306;8.285595920058283;0.0;1.4079110522023246
8.3;0.26;0.42;2.0;0.08;11.0;27.0;0.9974;3.21;0.8;9.4;9.424494260583256;0.4074073923182447;9.999875001562481;1.61537840239076;2.005211544804948
11.2;0.66;0.24;2.5;0.085;16.0;53.0;0.9993;3.06;0.72;11.0;11.00769437837048;0.3018867867568531;8.470488582487263;0.36363581267301104;2.5017487223569277
9.9;0.4;0.53;6.7;0.097;6.0;19.0;0.9986;3.27;0.82;11.7;11.716391231332633;0.31578945706371275;8.45352109772064;1.3249966875082813;6.709386431617833
7.9;0.545;0.06;4.0;0.087;27.0;61.0;0.9965;3.36;0.67;10.7;10.737570760089552;0.4426229435635583;7.7010609073458935;0.1100915411164383;4.014045143958711
9.5;0.86;0.26;1.9;0.079;13.0;28.0;0.99712;3.25;0.62;10.0;10.028873125728973;0.46428569770408223;7.848001924026278;0.30232522985438387;1.9054858938885049
10.0;0.49;0.2;11.0;0.071;13.0;50.0;1.0015;3.16;0.69;9.2;9.186211496543688;0.25999999480000013;9.718172983479105;0.40816243232156674;10.983513745867453
8.4;0.715;0.2;2.4;0.076;10.0;38.0;0.99735;3.31;0.64;9.4;9.424966736886011;0.26315788781163457;8.420941829712767;0.2797198885036525;2.4063744860134495
9.8;0.51;0.19;3.2;0.081;8.0;30.0;0.9984;3.23;0.58;10.5;10.516816389406662;0.26666665777777804;7.160405427093492;0.3725482891210017;3.205124994866792
6.3;0.3;0.48;1.8;0.069;18.0;61.0;0.9959;3.44;0.78;10.3;10.342393470836962;0.29508196237570555;11.304183997333372;1.5999946666844445;1.8074085677190805
9.6;0.56;0.31;2.8;0.089;15.0;46.0;0.9979;3.11;0.92;10.0;10.021034150682281;0.3260869494328924;10.336962506039258;0.5535704400527856;2.8058895621910387
7.6;0.54;0.02;1.7;0.085;17.0;31.0;0.99589;3.37;0.51;10.4;10.442909916848329;0.5483870790842877;5.9999294125951455;0.037036968450058425;1.7070141210232845
6.8;0.66;0.07;1.6;0.07;16.0;61.0;0.99572;3.29;0.6;9.3;9.339965713287155;0.2622950776672938;8.571306124198225;0.10606044536296157;1.606875821640801
7.6;0.54;0.13;2.5;0.097;24.0;66.0;0.99785;3.39;0.61;9.4;9.420244104580744;0.36363635812672185;6.288594962938526;0.24074029492537974;2.505384070367219
8.2;0.31;0.4;2.2;0.058;6.0;10.0;0.99536;3.31;0.68;11.2;11.252198950933378;0.599999940000006;11.723935794210444;1.290318418327683;2.210253365361914
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.99376;3.56;0.77;11.1;11.169687681444533;0.66666663888889;10.844917677215815;0.13114732598799017;2.1131841559489657
9.9;0.27;0.49;5.0;0.082;9.0;17.0;0.99484;3.19;0.52;12.5;12.564821916266016;0.5294117335640156;6.341386080657553;1.8148080933033581;5.025928766506406
8.0;0.64;0.22;2.4;0.094;5.0;33.0;0.99612;3.37;0.58;11.0;11.042835157576238;0.15151514692378343;6.1701471260944025;0.3437494628914642;2.409345852562088
5.0;0.4;0.5;4.3;0.046;29.0;80.0;0.9902;3.49;0.66;13.6;13.73458520037851;0.36249999546875006;14.347514184474251;1.2499968750078125;4.342552673649087
10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9998;3.12;0.59;9.3;9.301851068362604;0.23999999040000036;9.36493071538547;0.9056586685685497;2.5004975990222054
7.5;0.64;0.0;2.4;0.077;18.0;29.0;0.9965;3.32;0.6;10.0;10.035112859896778;0.620689633769323;7.792106596018233;0.0;2.4084270863752266
8.9;0.38;0.4;2.2;0.068;12.0;28.0;0.99486;3.27;0.75;12.6;12.6650858763184;0.4285714132653067;11.029249569859266;1.0526288088715556;2.2113642006270227
7.1;0.755;0.15;1.8;0.107;20.0;84.0;0.99593;3.19;0.5;9.5;9.538813431854214;0.238095235260771;4.672853524733414;0.198675233542737;1.8073541239302724
8.0;0.33;0.53;2.5;0.091;18.0;80.0;0.9976;3.37;0.8;9.6;9.62308578279292;0.22499999718750005;8.79111218558038;1.6060557392250328;2.506011922602323
6.3;0.6;0.1;1.6;0.048;12.0;26.0;0.99306;3.55;0.51;12.1;12.184548582614763;0.4615384437869829;10.624778650444782;0.16666638888935187;1.611179977866415
11.6;0.41;0.54;1.5;0.095;22.0;41.0;0.99735;3.02;0.76;9.9;9.92629475480548;0.5365853527662109;7.9999157903601015;1.3170699583659555;1.503984053758406
6.9;0.52;0.25;2.6;0.081;10.0;37.0;0.99685;3.46;0.5;11.0;11.034748422783345;0.2702702629656686;6.172763299218528;0.4807683062147957;2.6082132635669724
7.8;0.62;0.05;2.3;0.079;6.0;18.0;0.99735;3.29;0.63;9.3;9.324701133302119;0.3333333148148158;7.97458260022025;0.08064503121769158;2.3061088824295557
8.2;0.34;0.37;1.9;0.057;43.0;74.0;0.99408;3.23;0.81;12.0;12.071450917983544;0.5810810732286341;14.210277012683989;1.0882320934350194;1.9113130620140613
9.0;0.4;0.43;2.4;0.068;29.0;46.0;0.9943;3.2;0.6;12.2;12.269926310040923;0.6304347689035921;8.823399655887412;1.0749973125067187;2.4137559954178864
5.7;0.6;0.0;1.4;0.063;11.0;18.0;0.99191;3.45;0.56;12.2;12.299490579295924;0.6111110771604957;8.888747797654005;0.0;1.411416951722483
7.8;0.43;0.7;1.9;0.464;22.0;67.0;0.9974;3.13;1.28;9.4;9.424494260583256;0.3283582040543552;2.7586147443647753;1.6279031909228119;1.9049509675647005
13.2;0.46;0.52;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;9.0;8.994594248856439;0.3428571330612248;7.887212856156957;1.1304323251471193;2.198678594164907
7.5;0.6;0.03;1.8;0.095;25.0;99.0;0.995;3.35;0.54;10.1;10.150743567091892;0.25252524997449244;5.684150693150599;0.049999916666805554;1.809043407996575
8.0;0.39;0.3;1.9;0.074;32.0;84.0;0.99717;3.39;0.61;9.0;9.02553323351762;0.3809523764172336;8.2431318495696;0.7692287968492388;1.9053903492981643
10.4;0.24;0.46;1.8;0.075;6.0;21.0;0.9976;3.25;1.02;10.8;10.825971505642036;0.28571427210884415;13.599818669084414;1.916658680588831;1.8043285842736725
7.0;0.54;0.0;2.1;0.079;39.0;55.0;0.9956;3.39;0.84;11.4;11.450370178414847;0.7090908961983474;10.632776800293666;0.0;2.109278717076419
6.8;0.65;0.02;2.1;0.078;8.0;15.0;0.99498;3.35;0.62;10.4;10.452460901263441;0.5333332977777802;7.948616043384059;0.030769183432025487;2.1105930666012718
8.1;1.33;0.0;1.8;0.082;3.0;12.0;0.9964;3.54;0.48;10.9;10.93937079549298;0.2499999791666684;5.853587151376202;0.0;1.8065015992557214
10.9;0.53;0.49;4.6;0.118;10.0;17.0;1.0002;3.07;0.56;11.7;11.69764877259671;0.588235259515573;4.745722493877171;0.9245265574970613;4.5990755858072525
7.0;0.22;0.3;1.8;0.065;16.0;20.0;0.99672;3.61;0.82;10.0;10.032897872122689;0.799999960000002;12.615190535530221;1.3636301653174303;1.8059216169820842
10.0;0.46;0.44;2.9;0.065;4.0;8.0;0.99674;3.33;0.62;12.2;12.239889800861006;0.4999999375000079;9.538314795156998;0.9565196597398702;2.9094820018440095
8.8;0.66;0.26;1.7;0.074;4.0;23.0;0.9971;3.15;0.74;9.2;9.226748343447653;0.17391303591682453;9.999864866690992;0.3939387970624287;1.704942628680545
7.0;0.57;0.0;2.0;0.19;12.0;45.0;0.99676;3.31;0.6;9.4;9.430545536994325;0.2666666607407409;3.157878116430966;0.0;2.0064990504243245
8.1;0.78;0.1;3.3;0.09;4.0;13.0;0.99855;3.36;0.49;9.5;9.513785475153497;0.3076922840236705;5.4443839512894305;0.12820496383978994;3.3047886387375303
6.7;0.64;0.23;2.1;0.08;11.0;119.0;0.99538;3.36;0.7;10.9;10.950580732402969;0.09243697401313468;8.74989062636717;0.3593744384774399;2.109744911747361
7.5;0.52;0.16;1.9;0.085;12.0;35.0;0.9968;3.38;0.62;9.5;9.530488031211846;0.3428571330612248;7.294031834919589;0.30769171597746925;1.9060976062423691
5.6;0.54;0.04;1.7;0.049;5.0;13.0;0.9942;3.72;0.58;11.4;11.466494199865018;0.3846153550295881;11.836493132793207;0.07407393690011685;1.7099158017342568
6.7;0.75;0.01;2.4;0.078;17.0;32.0;0.9955;3.55;0.61;12.8;12.857847455703208;0.5312499833984381;7.820412558813349;0.01333331555557926;2.4108463979443515
7.1;0.66;0.0;2.4;0.052;6.0;11.0;0.99318;3.35;0.66;12.7;12.787195888765492;0.5454544958677732;12.692063614161267;0.0;2.416477963231274
9.3;0.5;0.36;1.8;0.084;6.0;17.0;0.99704;3.27;0.77;10.8;10.832052041992256;0.35294115570934376;9.166557540981655;0.7199985600028799;1.8053420069987092
6.9;0.63;0.33;6.7;0.235;66.0;115.0;0.99787;3.22;0.56;9.5;9.520268651960022;0.5739130384877127;2.3829685831124126;0.523808692367155;6.714294733487595
7.6;0.74;0.0;1.9;0.1;6.0;12.0;0.99521;3.36;0.59;11.0;11.052932493712389;0.4999999583333368;5.899941000589993;0.0;1.9091428852775942
7.8;0.56;0.12;2.0;0.082;7.0;28.0;0.997;3.37;0.5;9.4;9.428275397918357;0.24999999107142887;6.0974866160168775;0.21428533163333632;2.006016042110289
7.4;0.39;0.48;2.0;0.082;14.0;67.0;0.9972;3.34;0.55;9.2;9.225823078797553;0.20895522076186238;6.707235277618566;1.230766074958782;2.0056137127820772
9.6;0.42;0.35;2.1;0.083;17.0;38.0;0.99622;3.23;0.66;11.1;11.142106018644457;0.4473684092797787;7.951711425163552;0.8333313492110733;2.1079660035273298
9.1;0.4;0.57;4.6;0.08;6.0;20.0;0.99652;3.28;0.57;12.5;12.54363932119845;0.29999998500000075;7.124910938613266;1.4249964375089061;4.6160592702010295
11.4;0.6;0.49;2.7;0.085;10.0;41.0;0.9994;3.15;0.63;10.5;10.506293269668532;0.24390243307555043;7.411677509676356;0.816665305557824;2.701618269343337
5.9;0.395;0.13;2.4;0.056;14.0;28.0;0.99362;3.62;0.67;12.4;12.479607415704782;0.49999998214285774;11.964072070141604;0.32911309085293455;2.415407886910603
8.3;0.28;0.48;2.1;0.093;6.0;12.0;0.99408;3.26;0.62;12.4;12.473832615249663;0.4999999583333368;6.666594982849647;1.7142795918586005;2.1125039106471206
11.6;0.53;0.66;3.65;0.121;6.0;14.0;0.9978;3.05;0.74;11.5;11.525344231966093;0.42857139795918586;6.1156519367608535;1.245280669281756;3.658044038841412
11.9;0.38;0.49;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;10.3;10.295871355586412;0.2857142789115648;6.224426281364475;1.2894702908676556;2.698917733988671
7.9;0.65;0.01;2.5;0.078;17.0;38.0;0.9963;3.34;0.74;11.7;11.743438980789941;0.4473684092797787;9.487057858232587;0.015384591716012743;2.5092818335021243
11.5;0.3;0.6;2.0;0.067;12.0;27.0;0.9981;3.11;0.97;10.1;10.119216391928271;0.44444442798353967;14.477395859763286;1.9999933333555557;2.00380522612441
7.1;0.69;0.08;2.1;0.063;42.0;52.0;0.99608;3.42;0.6;10.2;10.240131073677743;0.8076922921597637;9.52365835462929;0.11594186095382471;2.1082622798748294
7.1;0.68;0.0;2.3;0.087;17.0;26.0;0.99783;3.45;0.53;9.5;9.52065029048005;0.6538461286982258;6.091884001333319;0.0;2.3049995440109594
10.6;0.31;0.49;2.2;0.063;18.0;40.0;0.9976;3.14;0.51;9.8;9.823566736601107;0.4499999887500003;8.095109601434897;1.5806400624514116;2.2052904918900444
6.0;0.51;0.0;2.1;0.064;40.0;54.0;0.995;3.54;0.93;10.7;10.753758036424083;0.74074072702332;14.531022952766364;0.0;2.1105506426626706
8.2;0.43;0.29;1.6;0.081;27.0;45.0;0.99603;3.25;0.54;10.3;10.341043602056564;0.599999986666667;6.66658436315601;0.6744170362394506;1.606375705173835
10.4;0.24;0.49;1.8;0.075;6.0;20.0;0.9977;3.18;1.06;11.0;11.025347273381504;0.29999998500000075;14.133144891401448;2.0416581597576675;1.8041477356442461
13.2;0.46;0.52;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;9.0;8.994594248856439;0.3428571330612248;7.887212856156957;1.1304323251471193;2.198678594164907
12.5;0.28;0.54;2.3;0.082;12.0;29.0;0.9997;3.11;1.36;9.8;9.802931076391841;0.41379308917954866;16.58516359556591;1.9285645408409258;2.300687905683799
7.8;0.55;0.35;2.2;0.074;21.0;66.0;0.9974;3.25;0.56;9.2;9.223973106102761;0.31818181336088164;7.567465304522913;0.6363624793409465;2.205732699285443
11.6;0.44;0.64;2.1;0.059;5.0;15.0;0.998;3.21;0.67;10.2;10.22043064085106;0.3333333111111126;11.355739733224862;1.4545421487678438;2.1042063084105127
10.0;0.59;0.31;2.2;0.09;26.0;62.0;0.9994;3.18;0.63;10.2;10.206113461963715;0.41935483194588985;6.99992222308641;0.5254228382663758;2.2013185898353114
7.0;0.745;0.12;1.8;0.114;15.0;64.0;0.99588;3.22;0.59;9.5;9.539292345169754;0.2343749963378907;5.175393198305278;0.1610736092971687;1.807444865400585
6.6;0.725;0.09;5.5;0.117;9.0;17.0;0.99655;3.35;0.49;10.8;10.837378117125967;0.5294117335640156;4.187998393176127;0.12413775980998647;5.519035152240075
8.0;0.59;0.16;1.8;0.065;3.0;16.0;0.9962;3.42;0.92;10.5;10.540041618107189;0.18749998828125072;14.153628405716836;0.2711859810407101;1.8068642773898038
9.3;0.37;0.44;1.6;0.038;21.0;42.0;0.99526;3.24;0.81;10.8;10.851424902613486;0.49999998809523843;21.315228546617195;1.1891859751730403;1.6076185040908868
9.3;0.4;0.49;2.5;0.085;38.0;142.0;0.9978;3.22;0.55;9.4;9.42071615482446;0.2676056319182702;6.470512111622217;1.2249969375076561;2.5055096156448027
15.5;0.645;0.49;4.2;0.095;10.0;23.0;1.00315;2.92;0.74;11.1;11.065133763511177;0.4347825897920613;7.789391690613782;0.7596887446686128;4.186807369977203
8.2;1.0;0.09;2.3;0.065;7.0;37.0;0.99685;3.32;0.55;9.0;9.028430527731826;0.18918918407596802;8.46140828602637;0.08999991000009;2.3072655793092447
10.9;0.39;0.47;1.8;0.118;6.0;14.0;0.9982;3.3;0.75;9.8;9.817661973891031;0.42857139795918586;6.355878340014068;1.2051251150638076;1.8032440360208015
6.5;0.885;0.0;2.3;0.166;6.0;12.0;0.99551;3.56;0.51;10.8;10.848699813462634;0.4999999583333368;3.072270648971994;0.0;2.310371256570746
7.0;0.65;0.02;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;9.5;9.526665135714866;0.3199999872000005;10.151361343009954;0.030769183432025487;2.105894398421181
10.7;0.43;0.39;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;9.6;9.613449215452416;0.24999999218750027;4.716936632673277;0.9069746349427096;2.2030821118745125
6.7;0.7;0.08;3.75;0.067;8.0;16.0;0.99334;3.43;0.52;12.6;12.684465858149416;0.4999999687500019;7.761078192862793;0.1142855510206414;3.775138648258755
6.6;0.895;0.04;2.3;0.068;7.0;13.0;0.99582;3.53;0.58;10.8;10.8453226031586;0.5384614970414233;8.529286334024498;0.044692687494203916;2.30965203585785
9.6;0.6;0.5;2.3;0.079;28.0;71.0;0.9997;3.5;0.57;9.7;9.702901167449067;0.3943661916286452;7.215098543056416;0.8333319444467593;2.300687905683799
6.3;0.98;0.01;2.0;0.057;15.0;33.0;0.99488;3.6;0.46;11.2;11.257627796691262;0.45454544077135034;8.070033859055105;0.01020407122033549;2.0102906779805827
6.5;0.63;0.33;1.8;0.059;16.0;28.0;0.99531;3.36;0.64;10.1;10.147582012054523;0.5714285510204089;10.847273775020764;0.523808692367155;1.8084799625443706
6.2;0.56;0.09;1.7;0.053;24.0;32.0;0.99402;3.54;0.6;11.3;11.367969087172202;0.7499999765625008;11.320541121865626;0.16071399872500225;1.7102254378931632
6.3;0.39;0.08;1.7;0.066;3.0;20.0;0.9954;3.34;0.58;9.4;9.443430336115798;0.14999999250000037;8.78774564021757;0.20512767915979704;1.707854422489027
7.6;0.51;0.15;2.8;0.11;33.0;73.0;0.9955;3.17;0.63;10.2;10.246097191263493;0.4520547883280166;5.727220661630349;0.29411707035868556;2.8126541309350763
10.4;0.38;0.46;2.1;0.104;6.0;10.0;0.99664;3.12;0.65;11.8;11.839769786713571;0.599999940000006;6.2499399044239965;1.210523130202289;2.1070776739066526
7.3;0.38;0.21;2.0;0.08;7.0;35.0;0.9961;3.33;0.47;9.5;9.537185486210735;0.19999999428571447;5.874926563417957;0.5526301246575667;2.0078285234127864
8.2;0.57;0.26;2.2;0.06;28.0;65.0;0.9959;3.3;0.43;10.1;10.14157029664595;0.43076922414201196;7.16654722421293;0.45613955063236733;2.2090549161010986
10.2;0.42;0.57;3.4;0.07;4.0;10.0;0.9971;3.04;0.63;9.6;9.6279113149019;0.39999996000000404;8.999871430408136;1.3571396258580337;3.40988525736109
8.2;0.73;0.21;1.7;0.074;5.0;13.0;0.9968;3.2;0.52;9.5;9.530488031211846;0.3846153550295881;7.026932068485562;0.2876708388070701;1.7054557529536987
5.3;0.715;0.19;1.5;0.161;7.0;62.0;0.99395;3.62;0.61;11.0;11.066943943916753;0.11290322398543187;3.788796342879858;0.2657338940784698;1.5091287196250116
6.9;0.58;0.01;1.9;0.08;40.0;54.0;0.99683;3.4;0.73;9.7;9.730837022524378;0.74074072702332;9.124885938925763;0.017241349583880027;1.9060402415253939
11.0;0.2;0.48;2.0;0.343;6.0;18.0;0.9979;3.3;0.71;10.5;10.522085858216396;0.3333333148148158;2.06996481059822;2.3999880000599996;2.0042068301364564
10.5;0.28;0.51;1.7;0.08;10.0;24.0;0.9982;3.2;0.89;9.4;9.416941076997519;0.41666664930555625;11.124860939238259;1.8214220663497631;1.7030638117974235
7.7;0.835;0.0;2.6;0.081;6.0;14.0;0.9975;3.3;0.52;9.3;9.323298924011103;0.42857139795918586;6.41967383118727;0.0;2.6065136776805233
5.2;0.645;0.0;2.15;0.08;15.0;28.0;0.99444;3.78;0.61;12.5;12.56987594035242;0.5357142665816333;7.624904688691391;0.0;2.162018661740616
8.8;0.48;0.41;3.3;0.092;26.0;52.0;0.9982;3.31;0.53;10.5;10.518923543454674;0.49999999038461557;5.760806947750568;0.8541648871564851;3.305947399371469
13.7;0.415;0.68;2.9;0.085;17.0;43.0;1.0014;3.06;0.8;10.0;9.98600960054963;0.39534882801514354;9.411653980541406;1.63855026855357;2.8959427841593928
7.6;0.46;0.11;2.6;0.079;12.0;49.0;0.9968;3.21;0.57;10.0;10.032092664433522;0.24489795418575605;7.215098543056416;0.23912991493496755;2.608344092752716
7.1;0.6;0.01;2.3;0.079;24.0;37.0;0.99514;3.4;0.61;10.9;10.953221704261004;0.6486486311176046;7.721421247832305;0.016666638888935187;2.3112302678715877
10.9;0.39;0.47;1.8;0.118;6.0;14.0;0.9982;3.3;0.75;9.8;9.817661973891031;0.42857139795918586;6.355878340014068;1.2051251150638076;1.8032440360208015
9.8;0.25;0.49;2.7;0.088;15.0;33.0;0.9982;3.42;0.9;10.0;10.018022422337786;0.45454544077135034;10.22715650958512;1.9599921600313601;2.704866054031202
9.4;0.685;0.11;2.7;0.077;6.0;31.0;0.9984;3.19;0.7;10.1;10.116175765048313;0.19354838085327802;9.090791028687939;0.1605837071770698;2.704324214418856
7.1;0.22;0.49;1.8;0.039;8.0;18.0;0.99344;3.39;0.56;12.4;12.481868575989918;0.4444444197530878;14.358606189584883;2.227262603351803;1.8118841481275687
9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;9.40845820392533;0.39999999000000025;8.732271376459487;0.8333317901263145;2.3020695605349206
10.2;0.29;0.65;2.4;0.075;6.0;17.0;0.99565;3.22;0.63;11.8;11.851542357713697;0.35294115570934376;8.399888001493313;2.241371581477306;2.4104831913993956
6.1;0.705;0.1;2.8;0.081;13.0;28.0;0.99631;3.6;0.66;10.2;10.237767122916438;0.46428569770408223;8.148047554968457;0.1418437704343682;2.810367445506473
6.1;0.32;0.25;2.3;0.071;23.0;58.0;0.99633;3.42;0.97;10.6;10.63903461801349;0.3965517173008325;13.661779411557584;0.7812475586013794;2.3084697756067007
8.8;0.47;0.49;2.9;0.085;17.0;110.0;0.9982;3.29;0.6;9.8;9.817661973891031;0.1545454531404959;7.058740485406053;1.0425509732958016;2.9052265024779578
8.9;0.745;0.18;2.5;0.077;15.0;48.0;0.99739;3.2;0.47;9.7;9.72537349946009;0.31249999348958346;6.103816833547616;0.24161041394575308;2.5065395617165183
7.4;0.52;0.13;2.4;0.078;34.0;61.0;0.99528;3.43;0.59;10.8;10.851206845102036;0.5573770400429994;7.564005589671927;0.24999951923169378;2.411379298911563
6.9;0.635;0.17;2.4;0.241;6.0;18.0;0.9961;3.4;0.59;10.3;10.340316895575851;0.3333333148148158;2.4481226218978343;0.2677161138328916;2.4093942280953438
7.1;0.59;0.0;2.1;0.091;9.0;14.0;0.99488;3.42;0.55;11.5;11.559171398388349;0.6428570969387788;6.043889627586511;0.0;2.1108052118796117
8.6;0.49;0.28;1.9;0.11;20.0;136.0;0.9972;2.93;1.95;9.9;9.927787878271282;0.1470588224480969;17.727111571712985;0.5714274052501934;1.9053330271429731
7.5;0.71;0.0;1.6;0.092;22.0;31.0;0.99635;3.38;0.58;10.0;10.036623639661123;0.7096773964620194;6.304279301311942;0.0;1.6058597823457799
7.1;0.56;0.14;1.6;0.078;7.0;18.0;0.99592;3.27;0.62;9.3;9.338090069393054;0.3888888672839518;7.948616043384059;0.24999955357222575;1.60655313021816
11.5;0.59;0.59;2.6;0.087;13.0;49.0;0.9988;3.18;0.65;11.0;11.01320483259428;0.2653061170345691;7.47117849220124;0.9999983050876184;2.6031211422495573
10.4;0.43;0.5;2.3;0.068;13.0;19.0;0.996;3.1;0.87;11.4;11.445771640791525;0.684210490304711;12.793929501036748;1.1627879935162941;2.3092346292825003
7.1;0.48;0.28;2.8;0.068;6.0;16.0;0.99682;3.24;0.53;10.3;10.332848124186789;0.37499997656250145;7.794003029367215;0.5833321180580875;2.8089295871575737
7.5;0.42;0.32;2.7;0.067;7.0;25.0;0.99628;3.24;0.44;10.4;10.438821978939677;0.27999998880000043;6.567066163191594;0.7619029478501242;2.7100787829939543
10.0;0.56;0.24;2.2;0.079;19.0;58.0;0.9991;3.18;0.56;10.1;10.109088070175087;0.3275862012485138;7.088517866862445;0.42857066326667265;2.2019795796420985
10.6;0.36;0.57;2.3;0.087;6.0;20.0;0.99676;3.14;0.72;11.1;11.136069729855;0.29999998500000075;8.275766945207527;1.5833289351974023;2.3074739079879727
8.0;0.31;0.45;2.1;0.216;5.0;16.0;0.99358;3.15;0.81;12.5;12.580755871941996;0.3124999804687512;3.7499826389692643;1.4516082206186434;2.1135669864862554
9.1;0.3;0.41;2.0;0.068;10.0;24.0;0.99523;3.27;0.85;11.7;11.756064672422784;0.41666664930555625;12.499816179173834;1.3666621111262964;2.0095837046876555
7.2;0.37;0.32;2.0;0.062;15.0;28.0;0.9947;3.23;0.73;11.3;11.360197687546307;0.5357142665816333;11.774003645102498;0.8648625273985747;2.0106544579727976
9.3;0.41;0.39;2.2;0.064;12.0;31.0;0.9984;3.26;0.65;10.2;10.2163359211379;0.38709676170655605;10.156091311073265;0.95121719215319;2.2035234339709198
